Date,Price,Open,High,Low,Vol.,Change %
09/13/2021,94613,96326,99372,93566,542830,-0.0651
09/12/2021,101200,101200,101200,101200,530190,0.0506
09/10/2021,96326,90329,98420,89473,608100,0.0755
09/09/2021,89568,93375,94803,88235,879470,0.0151
09/08/2021,88235,91376,92994,88045,950780,-0.0404
09/07/2021,91947,88806,94042,88806,733230,-0.0072
09/06/2021,92614,94803,96421,92328,532330,-0.0757
09/05/2021,100200,100200,100200,100200,795230,0.0506
09/03/2021,95374,93090,96040,89663,614660,0.0245
09/02/2021,93090,94993,96040,92328,534480,-0.0383
09/01/2021,96802,104702,104892,95850,954470,-0.0879
08/31/2021,106130,94232,109937,93566,561300,0.1507
08/30/2021,92233,91376,94422,89187,316600,-0.0312
08/29/2021,95200,95200,95200,95200,603940,0.0506
08/27/2021,90615,91091,92899,89758,532850,-0.0175
08/26/2021,92233,93375,93661,89949,478110,-0.0112
08/25/2021,93280,92423,94613,89663,174780,0.0294
08/24/2021,90615,97658,97944,87950,192210,-0.0403
08/23/2021,94422,95755,96897,91947,216040,-0.0414
08/22/2021,98500,98500,98500,98500,309560,0.0506
08/20/2021,93756,90615,101751,90615,159290,0.0468
08/19/2021,89568,90805,94232,89187,144480,-0.0309
08/18/2021,92423,86522,94232,85665,143470,0.033
08/17/2021,89473,97563,98610,86522,407220,-0.1551
08/16/2021,105900,105900,105900,105900,181690,0.0506
08/13/2021,100800,104702,109556,98515,249490,-0.0185
08/12/2021,102703,96707,111841,96707,247670,0.0683
08/11/2021,96136,91376,101751,90710,179260,0.0359
08/10/2021,92804,92994,97468,85856,228080,0.0307
08/09/2021,90044,70436,90044,70436,294720,0.2369
08/08/2021,72800,72800,72800,72800,348610,0.0506
08/06/2021,69294,68532,71197,68152,178150,0.0312
08/05/2021,67200,66153,68437,65582,435640,0.0129
08/04/2021,66343,69674,69865,65962,994040,-0.0478
08/03/2021,69674,69103,71673,68532,230350,0.0181
08/02/2021,68437,68056,70150,66248,262730,-0.0495
08/01/2021,72000,72000,72000,72000,145040,0.0506
07/30/2021,68532,69960,70341,67866,250680,-0.0336
07/29/2021,70912,65677,72244,65296,199400,0.107
07/28/2021,64059,66248,67485,63297,460630,-0.0534
07/27/2021,67676,69008,70436,63583,518050,0.0014
07/26/2021,67580,62250,72149,62155,417980,0.0178
07/25/2021,66400,66400,66400,66400,,0.0506
07/23/2021,63202,61774,63773,61393,561300,0.0184
07/22/2021,62060,63107,63297,59014,316600,-0.0076
07/21/2021,62536,59014,62821,57586,603940,0.0718
07/20/2021,58348,58157,59395,55873,532850,-0.0145
07/19/2021,59204,57301,60442,56729,478110,-0.0165
07/18/2021,60200,60200,60200,60200,174780,0.0506
07/16/2021,57301,53684,59014,51875,192210,0.0926
07/15/2021,52446,51209,54921,51114,216040,0.0475
07/14/2021,50067,48258,50447,47973,309560,0.0294
07/13/2021,48639,45974,49115,45117,159290,0.0702
07/12/2021,45450,45593,46069,44594,144480,-0.0462
07/11/2021,47650,47650,47650,47650,143470,0.0506
07/09/2021,45355,42547,45593,41786,407220,0.0589
07/08/2021,42833,44451,44498,42833,181690,-0.0476
07/07/2021,44974,44260,45926,43832,249490,0.0161
07/06/2021,44260,44118,44356,43689,247670,0.0032
07/05/2021,44118,42880,44260,42880,179260,0.0232
07/02/2021,43118,44356,44356,42975,228080,-0.0174
07/01/2021,43880,43071,44070,42357,294720,0.0188
06/30/2021,43071,43451,43451,42690,348610,-0.0033
06/29/2021,43213,42880,43213,42357,178150,0.01
06/28/2021,42785,43261,43261,42500,435640,-0.0586
06/27/2021,45450,45450,45450,45450,994040,0.0506
06/25/2021,43261,41357,43594,41357,230350,0.0448
06/24/2021,41405,40977,41786,40691,262730,0.0187
06/23/2021,40643,41405,42071,40643,145040,-0.0161
06/22/2021,41310,42166,42452,41072,250680,-0.0192
06/21/2021,42119,42214,42690,41595,199400,-0.0588
06/20/2021,44750,44750,44750,44750,460630,0.0506
06/18/2021,42595,42500,42880,41833,518050,0.0045
06/17/2021,42404,41833,43071,41453,417980,0.0022
06/16/2021,42309,41024,42404,40358,348610,0.0325
06/15/2021,40977,41215,41500,40739,178150,-0.0058
06/14/2021,41215,41119,41405,40548,435640,0.0093
06/11/2021,40834,44070,44165,40834,994040,-0.0674
06/10/2021,43785,43261,44022,43261,230350,0.0121
06/09/2021,43261,44451,44498,42690,262730,-0.0226
06/08/2021,44260,44736,44736,43832,145040,-0.0128
06/07/2021,44832,46402,46402,44689,250680,-0.0218
06/04/2021,45831,44594,45974,44308,199400,0.0191
06/03/2021,44974,43213,46117,43118,460630,0.0351
06/02/2021,43451,45260,45879,43166,518050,-0.042
06/01/2021,45355,46164,46878,44974,417980,-0.0265
05/31/2021,46592,51304,51970,46212,1290000,-0.1275
