Date,Price,Open,High,Low,Vol.,Change %
09/14/2021,107623,100551,108904,99862,5.45,0.0833
09/13/2021,99344,99517,103483,98827,5.34,-0.752
09/12/2021,400500,400500,400500,400500,,3.0586
09/10/2021,98679,90523,99788,88675,8.63,0.12
09/09/2021,88109,95205,98556,84438,6.89,0.0621
09/08/2021,82959,81629,83698,80372,1.93,0.0272
09/07/2021,80766,77391,82195,76898,2.27,0.0527
09/06/2021,76726,78598,79805,76257,1.39,-0.7563
09/05/2021,314800,314800,314800,314800,,3.0586
09/03/2021,77563,72611,77613,71946,2.08,0.0596
09/02/2021,73202,75740,75765,73104,1.59,-0.0335
09/01/2021,75740,78968,78968,75173,2.25,-0.0406
08/31/2021,78943,79584,81087,78574,4.5,0.0034
08/30/2021,78672,80471,81185,78179,991.8,-0.7569
08/29/2021,323600,323600,323600,323600,,3.0586
08/27/2021,79732,78401,80520,78130,796.15,0.0019
08/26/2021,79584,77810,80569,76479,1.33,0.0176
08/25/2021,78204,78179,78746,76085,1.04,0.0013
08/24/2021,78105,83033,83280,75247,2.26,-0.0394
08/23/2021,81308,78352,81727,77736,2.16,-0.7398
08/22/2021,312500,312500,312500,312500,,3.0586
08/20/2021,76997,77489,79485,75765,1.66,0.0032
08/19/2021,76750,76627,79091,75420,1.6,0.0016
08/18/2021,76627,72512,77144,72217,1.4,0.0377
08/17/2021,73843,77366,77588,73178,1.92,-0.7643
08/16/2021,313300,313300,313300,313300,,3.0586
08/13/2021,77194,78155,79313,74902,1.91,-0.0154
08/12/2021,78401,78105,81875,77958,3.27,0.0225
08/11/2021,76676,77169,78450,75641,1.68,-0.0061
08/10/2021,77144,77194,78647,75346,2.02,-0.0016
08/09/2021,77268,72685,82910,72315,7.4,-0.7362
08/08/2021,292900,292900,292900,292900,,3.0586
08/06/2021,72167,73178,73917,71699,1.08,-0.0054
08/05/2021,72562,70073,73030,69506,1.31,0.0283
08/04/2021,70566,72611,72636,69482,1.46,-0.0219
08/03/2021,72143,71699,74483,70714,2.07,0.022
08/02/2021,70591,70886,71330,68496,1.15,-0.7562
08/01/2021,289500,289500,289500,289500,,3.0586
07/30/2021,71330,70812,73720,70295,2.16,0.0179
07/29/2021,70073,69482,70960,67782,1.37,0.023
07/28/2021,68496,68841,69950,67018,1.32,-0.0194
07/27/2021,69851,71133,71675,68299,1.37,-0.0053
07/26/2021,70221,67116,72414,66525,2.89,-0.7422
07/25/2021,272400,272400,272400,272400,,3.0586
07/23/2021,67116,65564,67338,64874,1.61,0.0244
07/22/2021,65515,66525,66698,64406,1.58,-0.0137
07/21/2021,66427,67437,67732,64308,2.21,0.0041
07/20/2021,66156,69975,70812,64061,4.73,-0.0732
07/19/2021,71379,65540,71379,65515,2.92,-0.7356
07/18/2021,270000,270000,270000,270000,,3.0586
07/16/2021,66525,66550,69630,65490,2.99,0.0015
07/15/2021,66427,64061,66451,62361,4.98,0.1022
07/14/2021,60267,56941,60489,56817,2.55,0.0584
07/13/2021,56941,57138,57359,56226,1.24,0.007
07/12/2021,56546,57359,57951,54575,1.52,0.0048
07/09/2021,56275,53466,57286,52850,2.12,0.0525
07/08/2021,53466,52974,53811,51619,1.64,-0.005
07/07/2021,53737,53195,53935,52481,744.81,0.0102
07/06/2021,53195,53023,53935,52629,653.32,0.0032
07/05/2021,53023,52259,53713,52259,633.01,-0.75
07/04/2021,212100,212100,212100,212100,,3.0586
07/02/2021,52259,53466,53466,52037,631.16,-0.0203
07/01/2021,53343,52259,53491,51742,824.5,0.0207
06/30/2021,52259,51742,52900,51569,690.55,0.0134
06/29/2021,51569,50879,51963,50658,725.39,0.0195
06/28/2021,50584,51988,52013,50165,1.29,-0.7617
06/27/2021,212300,212300,212300,212300,,3.0587
06/25/2021,52308,53245,53836,51816,808.51,-0.013
06/24/2021,52998,52998,53861,52136,946.66,0.0061
06/23/2021,52678,51495,53097,51126,1.04,0.023
06/22/2021,51495,52604,52974,50534,1.18,-0.0211
06/21/2021,52604,50707,52727,50189,1.45,-0.7464
06/20/2021,207400,207400,207400,207400,,3.0586
06/18/2021,51101,49943,51545,49918,1.32,0.0192
06/17/2021,50140,47775,51742,47331,2.67,0.0457
06/16/2021,47947,47430,48514,46986,1.1,0.0188
06/15/2021,47060,46789,47504,46444,540.19,0.009
06/14/2021,46641,46617,47060,46173,517.78,-0.7535
06/13/2021,189200,189200,189200,189200,,3.0586
06/11/2021,46617,45483,46691,45434,1.09,0.0249
06/10/2021,45483,43636,45508,43488,1.3,0.0423
06/09/2021,43636,44350,44350,43438,325.16,-0.0128
06/08/2021,44202,43980,44301,43709,319.88,0.0028
06/07/2021,44079,44153,44202,43660,315.92,-0.7528
06/06/2021,178300,178300,178300,178300,,3.0586
06/04/2021,43931,43734,44030,43291,288.02,0.0039
